Employee_ID,Gender,Age,Department,Job_Level,Hire_Date,Termination_Date,Status,Location
E05726,O,59,IT,2,2020-08-08,2021-04-09,Terminated,New York
E05727,M,44,Operations,1,2020-07-10,,Active,Sydney
E05728,M,38,R&D,1,2024-09-25,,Active,Sydney
E05729,O,46,Sales,3,2023-09-02,,Active,Berlin
E05730,M,57,Finance,2,2023-10-02,,Active,Singapore
E05731,O,40,IT,6,2023-03-17,2024-06-18,Resigned,London
E05732,M,47,IT,1,2025-10-13,,Active,Tokyo
E05733,M,58,Finance,6,2018-11-22,,Active,Berlin
E05734,O,34,Marketing,6,2018-02-09,,Active,Toronto
E05735,M,28,Operations,2,2025-06-05,,Active,Toronto
E05736,O,34,IT,6,2024-04-26,2025-12-27,Resigned,Tokyo
E05737,O,27,R&D,1,2025-05-22,,Active,Sydney
E05738,M,57,Sales,5,2018-12-15,,Active,London
E05739,O,44,Finance,6,2022-09-03,,Active,Singapore
E05740,F,26,HR,6,2016-10-30,,Active,Berlin
E05741,F,47,R&D,5,2018-11-21,,Active,London
E05742,F,32,Sales,6,2018-01-11,,Active,New York
E05743,M,44,IT,6,2024-10-13,2025-03-02,Resigned,Tokyo
E05744,O,45,IT,2,2022-03-27,2024-08-26,Resigned,Toronto
E05745,O,23,R&D,1,2021-04-10,,Active,Singapore
E05746,M,46,Operations,4,2020-03-22,,Active,London
E05747,M,46,R&D,5,2021-01-08,,Active,Berlin
E05748,O,43,HR,3,2017-02-27,2018-05-10,Resigned,Sydney
E05749,F,53,Operations,3,2024-08-13,2025-02-26,Terminated,Singapore
E05750,O,51,Sales,5,2015-06-22,,Active,Toronto
E05751,O,43,R&D,4,2024-01-04,,Active,Tokyo
E05752,O,37,R&D,5,2024-09-26,2025-04-21,Resigned,Sydney
E05753,O,53,IT,6,2017-08-16,,Active,London
E05754,O,43,Marketing,5,2022-03-05,,Active,London
E05755,F,25,Finance,1,2022-10-12,,Active,Tokyo
E05756,O,32,IT,2,2020-06-11,2024-11-10,Terminated,Singapore
E05757,M,48,Finance,3,2017-05-25,2021-10-18,Resigned,Tokyo
E05758,O,45,HR,2,2021-11-26,,Active,Sydney
E05759,O,42,Finance,6,2024-05-26,2025-12-04,Terminated,Sydney
E05760,F,49,Finance,4,2018-01-23,,Active,Singapore
E05761,F,44,HR,5,2023-07-01,,Active,Singapore
E05762,F,42,Operations,6,2025-07-05,,Active,Berlin
E05763,O,25,Marketing,3,2021-04-19,,Active,Singapore
E05764,F,59,IT,3,2025-05-28,2025-04-26,Resigned,New York
E05765,F,49,IT,2,2019-03-26,,Active,Berlin
E05766,M,25,Sales,5,2019-02-03,,Active,Toronto
E05767,M,54,Operations,2,2020-07-10,2023-12-24,Resigned,Toronto
E05768,F,32,IT,6,2015-12-12,,Active,Singapore
E05769,M,57,IT,2,2015-10-04,2020-03-07,Terminated,London
E05770,F,28,Finance,6,2019-05-11,,Active,Berlin
E05771,F,60,R&D,2,2020-06-27,,Active,New York
E05772,F,43,Finance,2,2023-07-05,,Active,Toronto
E05773,O,60,HR,3,2020-12-18,2025-02-01,Terminated,London
E05774,M,26,Operations,1,2023-09-13,2025-07-12,Terminated,Toronto
E05775,M,37,HR,4,2018-12-27,,Active,Sydney
E05776,O,42,IT,1,2025-05-26,2025-01-05,Terminated,Singapore
E05777,O,39,R&D,6,2015-11-14,2021-08-22,Terminated,Tokyo
E05778,F,60,R&D,3,2019-03-26,2020-12-23,Terminated,Berlin
E05779,F,33,Sales,5,2023-12-09,,Active,New York
E05780,O,57,IT,4,2022-11-09,2024-01-20,Resigned,Singapore
E05781,F,58,IT,1,2018-02-03,,Active,Sydney
E05782,F,46,Sales,5,2025-08-23,,Active,Singapore
E05783,O,45,HR,2,2016-01-15,2025-12-28,Terminated,New York
E05784,O,59,HR,3,2020-06-01,,Active,Singapore
E05785,O,59,IT,4,2024-03-30,,Active,Toronto
E05786,O,46,IT,3,2024-08-26,,Active,Singapore
E05787,M,33,Sales,6,2022-04-23,,Active,Sydney
E05788,O,30,Finance,1,2015-08-26,,Active,Berlin
E05789,O,29,Sales,5,2020-04-09,,Active,Tokyo
E05790,O,44,HR,5,2025-09-21,,Active,London
E05791,F,39,Operations,5,2024-04-22,,Active,Singapore
E05792,O,29,Operations,1,2023-02-11,,Active,Tokyo
E05793,M,42,Sales,5,2025-08-17,,Active,Tokyo
E05794,F,27,Finance,3,2025-11-02,,Active,London
E05795,M,60,Marketing,4,2021-09-06,2025-12-23,Resigned,Sydney
E05796,O,25,Finance,6,2023-03-29,,Active,London
E05797,F,37,Operations,6,2020-05-01,2024-12-13,Resigned,Berlin
E05798,F,40,Marketing,1,2017-12-01,,Active,New York
E05799,O,33,Sales,6,2023-06-22,,Active,Singapore
E05800,F,56,IT,1,2025-01-07,,Active,Toronto
E05801,F,35,Marketing,3,2019-06-29,2020-02-22,Terminated,Toronto
E05802,O,53,Sales,1,2018-05-12,2021-04-11,Resigned,Toronto
E05803,M,27,Sales,1,2025-04-27,,Active,London
E05804,O,33,HR,4,2016-11-18,2024-07-02,Resigned,Berlin
E05805,M,30,Operations,1,2019-11-13,2025-04-11,Terminated,London
E05806,O,31,Sales,4,2024-07-23,2025-05-16,Terminated,London
E05807,M,46,HR,5,2023-06-16,,Active,Berlin
E05808,O,27,Finance,5,2023-11-13,,Active,Singapore
E05809,F,39,R&D,5,2024-02-08,,Active,Toronto
E05810,M,40,R&D,1,2022-11-04,,Active,Singapore
E05811,F,36,Sales,4,2024-11-23,,Active,Berlin
E05812,F,41,IT,3,2019-11-21,,Active,Singapore
E05813,O,42,IT,3,2017-08-08,,Active,Singapore
E05814,O,46,Sales,3,2020-04-23,,Active,Tokyo
E05815,F,57,Finance,4,2019-11-26,2021-05-11,Resigned,New York
E05816,O,55,Marketing,3,2018-11-10,,Active,Berlin
E05817,M,29,R&D,4,2020-07-22,,Active,Singapore
E05818,M,35,Finance,1,2023-11-30,,Active,Berlin
E05819,F,36,Marketing,2,2022-05-30,,Active,London
E05820,M,35,Operations,3,2022-01-17,2025-12-09,Resigned,Tokyo
E05821,M,57,Operations,5,2022-03-14,,Active,Sydney
E05822,M,43,IT,5,2023-02-03,2025-06-21,Terminated,New York
E05823,F,55,Finance,1,2024-08-13,,Active,London
E05824,O,58,Operations,5,2024-10-19,,Active,Berlin
E05825,M,39,Sales,5,2017-04-29,,Active,Sydney
E05826,F,22,Finance,6,2021-06-14,,Active,Singapore
E05827,M,34,Sales,2,2019-05-17,,Active,Berlin
E05828,F,39,Finance,1,2015-10-03,,Active,Toronto
E05829,F,24,Finance,2,2015-05-23,,Active,Berlin
E05830,M,30,Marketing,2,2019-10-01,,Active,London
E05831,M,54,HR,4,2018-09-11,,Active,Berlin
E05832,M,53,IT,3,2024-06-28,,Active,London
E05833,M,29,IT,3,2024-02-16,,Active,London
E05834,F,45,HR,5,2017-06-27,,Active,Toronto
E05835,O,44,R&D,1,2017-01-24,,Active,Singapore
E05836,M,53,Sales,4,2023-11-25,,Active,Sydney
E05837,F,56,Sales,1,2015-07-31,2020-03-03,Terminated,New York
E05838,F,30,Marketing,1,2018-05-29,2020-12-28,Terminated,New York
E05839,M,46,IT,2,2021-03-09,,Active,New York
E05840,M,37,Operations,4,2023-09-13,,Active,Singapore
E05841,F,26,Sales,5,2021-03-04,2022-08-11,Resigned,Berlin
E05842,M,48,Operations,2,2018-01-21,,Active,London
E05843,M,55,IT,5,2015-07-07,,Active,London
E05844,M,50,Marketing,2,2015-06-07,,Active,London
E05845,O,44,R&D,6,2017-06-21,,Active,London
E05846,F,43,Sales,4,2025-07-20,,Active,Singapore
E05847,F,45,Operations,3,2020-05-16,,Active,New York
E05848,F,40,Finance,6,2017-01-24,,Active,Berlin
E05849,F,46,Marketing,4,2017-05-29,2025-03-30,Terminated,Tokyo
E05850,O,39,Marketing,1,2020-04-08,,Active,Sydney
E05851,F,24,R&D,2,2020-12-12,,Active,Singapore
E05852,F,56,HR,4,2015-07-29,,Active,Sydney
E05853,O,24,Sales,4,2025-10-21,2025-05-14,Terminated,Toronto
E05854,F,46,IT,3,2020-05-02,2025-07-08,Terminated,New York
E05855,O,42,R&D,6,2019-08-19,,Active,Toronto
E05856,F,38,IT,6,2018-09-10,,Active,Toronto
E05857,F,55,Sales,1,2023-02-21,2025-03-08,Terminated,Sydney
E05858,F,57,HR,6,2022-01-07,,Active,Berlin
E05859,O,52,Sales,6,2019-11-20,2025-02-08,Terminated,Singapore
E05860,M,52,Marketing,2,2020-10-29,,Active,Sydney
E05861,F,50,IT,6,2023-06-02,,Active,Singapore
E05862,F,28,Finance,5,2020-07-18,,Active,New York
E05863,O,38,R&D,5,2020-04-11,2025-01-02,Resigned,Singapore
E05864,F,58,IT,6,2024-02-09,,Active,Toronto
E05865,M,22,Marketing,1,2017-04-14,,Active,New York
E05866,M,53,HR,5,2020-02-24,,Active,New York
E05867,M,46,Operations,2,2016-06-05,2017-09-16,Resigned,Toronto
E05868,F,52,Sales,5,2017-06-06,,Active,New York
E05869,M,55,Marketing,3,2015-08-04,,Active,Tokyo
E05870,O,27,HR,1,2022-07-15,2023-07-04,Resigned,New York
E05871,O,38,Marketing,5,2021-03-09,,Active,New York
E05872,F,36,Marketing,6,2022-05-20,2025-03-17,Resigned,Singapore
E05873,F,41,Operations,4,2021-03-28,,Active,London
E05874,F,50,R&D,6,2022-08-18,,Active,Sydney
E05875,M,45,Operations,2,2025-04-10,,Active,London
E05876,O,22,IT,1,2023-11-27,,Active,Tokyo
E05877,M,28,Marketing,1,2015-07-04,,Active,New York
E05878,M,35,R&D,5,2024-11-21,2025-08-04,Resigned,Tokyo
E05879,M,34,R&D,5,2019-07-29,,Active,Tokyo
E05880,F,52,Marketing,5,2016-12-17,2018-09-09,Terminated,Sydney
E05881,M,36,Sales,4,2017-03-28,,Active,Singapore
E05882,O,59,Marketing,2,2020-06-08,,Active,Berlin
E05883,F,53,Finance,1,2015-08-10,,Active,New York
E05884,F,46,Sales,5,2020-07-26,,Active,Singapore
E05885,O,31,IT,5,2020-05-14,,Active,Singapore
E05886,F,43,R&D,3,2015-07-05,,Active,Tokyo
E05887,F,48,R&D,2,2018-12-10,2021-08-31,Resigned,Singapore
E05888,O,50,HR,5,2022-02-15,,Active,Berlin
E05889,M,35,IT,1,2024-04-12,,Active,Tokyo
E05890,M,50,Sales,4,2021-07-06,,Active,Sydney
E05891,O,53,Finance,5,2023-09-04,2024-09-11,Resigned,London
E05892,M,46,IT,5,2021-07-16,,Active,Toronto
E05893,O,32,Marketing,6,2024-08-21,,Active,New York
E05894,F,29,Sales,4,2021-04-05,,Active,Toronto
E05895,F,41,R&D,3,2021-04-03,,Active,Sydney
E05896,O,29,Sales,4,2020-03-25,2022-04-14,Terminated,Toronto
E05897,O,31,Sales,2,2017-10-10,,Active,Tokyo
E05898,F,40,Sales,5,2017-03-04,,Active,Toronto
E05899,O,39,HR,6,2025-07-16,2025-05-20,Resigned,Berlin
E05900,F,42,Finance,4,2024-04-16,,Active,Tokyo
E05901,M,41,Finance,2,2020-07-10,,Active,London
E05902,F,30,Operations,2,2023-02-08,,Active,Singapore
E05903,O,31,HR,5,2025-05-31,2025-03-26,Resigned,Berlin
E05904,M,51,Finance,6,2025-11-24,,Active,London
E05905,O,28,Marketing,1,2019-09-23,,Active,Tokyo
E05906,O,46,Sales,1,2017-01-22,2023-08-31,Resigned,Sydney
E05907,O,56,IT,3,2022-02-05,,Active,New York
E05908,O,34,Sales,4,2024-08-17,,Active,New York
E05909,F,30,Sales,5,2016-08-11,,Active,Toronto
E05910,O,25,Operations,1,2015-10-20,,Active,Sydney
E05911,M,53,IT,4,2018-06-22,2019-12-25,Terminated,London
E05912,F,48,Finance,6,2025-04-02,2025-10-25,Resigned,Tokyo
E05913,M,50,Finance,4,2021-08-26,,Active,Singapore
E05914,M,51,IT,1,2020-04-24,2025-03-25,Terminated,Toronto
E05915,F,40,Sales,4,2017-12-21,,Active,London
E05916,O,34,Marketing,3,2023-03-22,,Active,New York
E05917,F,30,HR,6,2023-08-04,,Active,Toronto
E05918,F,52,Operations,6,2019-07-14,2024-09-09,Terminated,Berlin
E05919,O,41,Operations,2,2020-11-03,,Active,Tokyo
E05920,O,43,Finance,3,2020-05-16,,Active,London
E05921,M,41,IT,1,2025-10-30,,Active,New York
E05922,F,39,Marketing,3,2020-06-13,2021-01-28,Terminated,Sydney
E05923,F,60,Finance,4,2017-07-17,,Active,Toronto
E05924,F,22,Sales,6,2015-07-26,,Active,London
E05925,M,33,Operations,6,2025-10-03,,Active,Berlin
E05926,O,33,R&D,1,2020-06-24,2023-05-20,Terminated,London
E05927,M,26,R&D,1,2022-10-29,,Active,Singapore
E05928,F,31,Operations,4,2019-08-21,,Active,London
E05929,M,41,HR,5,2019-06-06,2023-08-09,Terminated,Tokyo
E05930,M,35,HR,5,2020-02-27,,Active,Toronto
E05931,F,56,Sales,3,2017-06-13,,Active,Singapore
E05932,O,34,Marketing,3,2025-12-14,,Active,Singapore
E05933,M,31,IT,5,2023-04-16,,Active,Toronto
E05934,F,52,Finance,6,2022-08-16,,Active,Toronto
E05935,O,25,Marketing,2,2024-12-01,,Active,Singapore
E05936,F,30,Operations,1,2023-04-22,,Active,Sydney
E05937,O,27,Sales,3,2021-09-07,,Active,Berlin
E05938,M,42,Sales,1,2021-06-07,,Active,New York
E05939,M,30,Finance,6,2016-11-15,,Active,Tokyo
E05940,F,45,Finance,2,2016-08-26,,Active,London
E05941,O,47,IT,3,2016-01-24,2017-01-30,Terminated,Tokyo
E05942,M,54,R&D,3,2019-02-06,,Active,Toronto
E05943,M,40,IT,6,2020-04-07,,Active,Tokyo
E05944,F,48,IT,3,2020-12-05,,Active,Toronto
E05945,F,45,Finance,2,2018-02-23,,Active,London
E05946,M,44,HR,6,2022-01-29,,Active,Tokyo
E05947,F,23,IT,3,2022-04-14,,Active,London
E05948,M,44,Marketing,6,2015-01-11,,Active,Sydney
E05949,M,48,IT,5,2020-11-21,,Active,Tokyo
E05950,F,38,Marketing,1,2016-02-28,2021-05-23,Resigned,Berlin
E05951,F,35,Operations,5,2020-03-01,,Active,Berlin
E05952,M,31,IT,6,2015-11-14,,Active,Sydney
E05953,O,29,Finance,5,2024-03-06,2025-02-21,Terminated,Sydney
E05954,O,57,Operations,2,2016-01-02,,Active,Singapore
E05955,M,22,IT,3,2016-07-02,,Active,Tokyo
E05956,F,28,Marketing,1,2023-01-12,2025-03-30,Terminated,Toronto
E05957,F,27,Finance,5,2020-08-04,2025-09-10,Resigned,Berlin
E05958,F,27,Sales,3,2022-02-15,,Active,Tokyo
E05959,M,40,Sales,4,2024-02-09,2025-12-07,Terminated,Sydney
E05960,M,43,Sales,3,2024-08-02,2025-03-28,Terminated,Singapore
E05961,O,49,Finance,4,2025-07-21,,Active,Berlin
E05962,O,52,IT,2,2016-10-24,,Active,Tokyo
E05963,F,34,Finance,1,2019-06-26,2022-03-10,Resigned,Sydney
E05964,F,41,IT,4,2024-03-20,,Active,Toronto
E05965,F,40,HR,6,2021-11-26,,Active,Toronto
E05966,M,35,IT,4,2024-03-08,,Active,Sydney
E05967,F,53,HR,5,2022-04-25,,Active,Sydney
E05968,M,26,Sales,3,2018-01-13,,Active,New York
E05969,O,42,R&D,4,2021-05-16,,Active,Toronto
E05970,F,52,Sales,3,2022-07-29,2024-07-10,Resigned,Berlin
E05971,O,37,Sales,6,2019-01-05,,Active,Sydney
E05972,F,50,Sales,2,2021-12-21,,Active,Tokyo
E05973,O,53,Sales,4,2025-06-30,2025-01-18,Resigned,New York
E05974,F,53,Marketing,6,2022-06-05,,Active,Singapore
E05975,F,29,Finance,4,2016-05-21,,Active,Sydney
E05976,O,37,HR,5,2020-04-07,,Active,New York
E05977,O,34,R&D,4,2025-12-13,,Active,New York
E05978,M,47,R&D,4,2021-11-01,,Active,New York
E05979,O,54,HR,5,2022-04-11,,Active,Tokyo
E05980,O,54,Operations,3,2025-02-19,,Active,Berlin
E05981,O,28,Operations,1,2019-06-05,,Active,Tokyo
E05982,F,25,Marketing,6,2021-11-24,,Active,New York
E05983,F,35,IT,5,2017-08-04,,Active,New York
E05984,O,60,Sales,5,2024-09-29,,Active,Tokyo
E05985,M,25,Finance,3,2025-11-13,2025-12-03,Resigned,Tokyo
E05986,M,24,IT,2,2022-07-18,,Active,Berlin
E05987,M,40,HR,5,2024-05-30,,Active,London
E05988,O,48,R&D,5,2016-06-29,,Active,Singapore
E05989,M,52,Sales,5,2015-04-04,,Active,Toronto
E05990,F,26,Operations,4,2017-10-06,,Active,Tokyo
E05991,F,34,Marketing,1,2020-02-11,,Active,London
E05992,F,44,R&D,1,2018-01-08,,Active,London
E05993,O,58,Sales,6,2024-09-25,,Active,Singapore
E05994,M,55,Sales,1,2020-12-08,,Active,New York
E05995,M,28,Sales,3,2025-08-13,,Active,London
E05996,M,37,Finance,4,2018-12-20,2021-01-24,Resigned,Singapore
E05997,O,58,Marketing,5,2022-03-29,,Active,New York
E05998,F,40,Sales,5,2017-09-13,,Active,Tokyo
E05999,M,30,Sales,4,2022-01-21,,Active,New York
E06000,O,43,HR,4,2015-08-02,,Active,New York
E06001,M,25,Finance,3,2025-08-01,,Active,London
E06002,O,42,Marketing,6,2016-01-13,,Active,Toronto
E06003,M,25,HR,4,2021-02-01,,Active,Berlin
E06004,F,50,Finance,2,2023-07-27,,Active,Singapore
E06005,O,26,Marketing,2,2024-04-13,,Active,New York
E06006,F,22,R&D,4,2025-04-02,,Active,Toronto
E06007,M,58,Finance,4,2021-10-29,,Active,Toronto
E06008,M,34,Marketing,3,2015-09-24,,Active,Sydney
E06009,O,24,Marketing,6,2021-11-06,,Active,Sydney
E06010,O,27,HR,5,2025-11-02,,Active,Toronto
E06011,O,60,R&D,3,2025-01-01,,Active,Singapore
E06012,M,31,Finance,5,2017-03-12,,Active,Toronto
E06013,M,52,R&D,2,2020-11-07,,Active,Toronto
E06014,F,46,HR,6,2020-03-10,2025-03-15,Resigned,Tokyo
E06015,M,36,IT,1,2017-01-12,2023-05-05,Terminated,Sydney
E06016,M,47,Finance,4,2019-05-23,,Active,London
E06017,F,50,Sales,3,2018-06-09,2025-07-29,Resigned,Berlin
E06018,M,53,Sales,3,2022-11-18,,Active,Toronto
E06019,O,26,Operations,4,2015-06-16,2020-06-19,Terminated,New York
E06020,F,59,IT,4,2018-10-29,,Active,Toronto
E06021,M,36,R&D,6,2024-11-25,,Active,Singapore
E06022,O,49,Finance,4,2023-12-26,,Active,Sydney
E06023,O,44,Sales,2,2023-05-05,2025-06-18,Resigned,Sydney
E06024,M,31,Marketing,2,2018-08-01,,Active,Berlin
E06025,O,45,Marketing,6,2017-11-30,2018-11-21,Terminated,London
E06026,F,35,IT,2,2019-02-24,2024-06-05,Terminated,Toronto
E06027,F,48,Finance,2,2025-04-16,,Active,Toronto
E06028,M,51,Marketing,4,2022-07-28,,Active,Tokyo
E06029,O,60,R&D,6,2022-09-01,2023-11-25,Resigned,London
E06030,F,58,Operations,5,2018-01-13,2021-02-13,Resigned,Singapore
E06031,O,30,Marketing,3,2021-05-14,2023-10-01,Resigned,London
E06032,O,46,Marketing,2,2020-02-20,2025-08-19,Terminated,Tokyo
E06033,F,35,Sales,1,2017-10-26,,Active,Tokyo
E06034,F,51,Marketing,3,2021-12-05,,Active,London
E06035,F,55,Sales,4,2020-12-10,2024-02-07,Resigned,London
E06036,O,44,R&D,6,2023-12-05,,Active,Toronto
E06037,O,49,Sales,5,2021-08-07,,Active,Sydney
E06038,O,23,Sales,6,2020-07-20,2023-12-19,Resigned,Berlin
E06039,O,60,Finance,6,2022-10-13,,Active,Berlin
E06040,M,58,Marketing,3,2021-11-14,2022-04-24,Terminated,Singapore
E06041,M,49,Finance,2,2019-03-06,,Active,London
E06042,M,31,Finance,1,2022-02-04,2024-03-15,Terminated,New York
E06043,O,49,Marketing,6,2024-05-11,2025-10-14,Terminated,Singapore
E06044,M,60,Sales,4,2025-08-09,2025-10-18,Terminated,Sydney
E06045,M,25,Marketing,1,2015-06-23,,Active,Berlin
E06046,F,36,Operations,5,2024-12-05,,Active,Berlin
E06047,F,43,HR,4,2017-06-06,2020-01-16,Resigned,Berlin
E06048,F,58,Sales,2,2024-10-20,,Active,New York
E06049,O,25,Operations,2,2018-06-06,,Active,London
E06050,F,22,Operations,4,2020-07-06,,Active,New York
E06051,M,48,Sales,2,2016-05-08,,Active,Tokyo
E06052,F,54,HR,6,2025-03-18,2025-05-22,Terminated,New York
E06053,O,55,Sales,2,2017-04-09,2023-07-02,Resigned,Sydney
E06054,O,58,Operations,5,2021-04-26,2023-03-04,Resigned,Singapore
E06055,M,54,HR,1,2020-03-11,2024-03-24,Resigned,London
E06056,O,48,IT,6,2015-12-25,,Active,London
E06057,O,57,Marketing,3,2016-04-22,,Active,Berlin
E06058,O,49,Sales,5,2020-10-30,,Active,London
E06059,F,45,R&D,1,2019-11-05,,Active,Singapore
E06060,M,31,HR,4,2018-05-26,2025-12-20,Resigned,Tokyo
E06061,O,47,R&D,3,2016-02-10,,Active,Berlin
E06062,F,45,IT,4,2021-07-21,,Active,Tokyo
E06063,F,45,Operations,5,2025-12-07,,Active,New York
E06064,F,52,Operations,2,2024-02-28,,Active,Sydney
E06065,F,51,Marketing,2,2017-03-02,,Active,Berlin
E06066,F,58,Sales,1,2021-09-29,,Active,London
E06067,M,53,Marketing,3,2016-06-20,,Active,Tokyo
E06068,O,27,R&D,2,2016-01-12,2017-03-02,Resigned,London
E06069,M,57,Marketing,2,2016-09-18,,Active,Tokyo
E06070,M,32,IT,3,2018-11-30,,Active,Berlin
E06071,F,33,Finance,2,2023-10-12,,Active,Singapore
E06072,F,48,Marketing,4,2023-09-13,2025-12-29,Resigned,Sydney
E06073,O,35,Operations,3,2023-02-17,2025-09-06,Terminated,Toronto
E06074,F,43,Finance,5,2022-07-18,,Active,Toronto
E06075,F,28,Operations,3,2019-06-06,,Active,Toronto
E06076,O,29,Sales,6,2019-07-03,,Active,Singapore
E06077,O,29,Operations,3,2022-02-22,2023-11-17,Terminated,Berlin
E06078,F,57,Marketing,5,2020-12-12,,Active,Tokyo
E06079,O,53,R&D,2,2022-03-11,,Active,Tokyo
E06080,M,39,Finance,2,2019-10-21,,Active,Toronto
E06081,M,33,Sales,2,2021-03-31,,Active,Tokyo
E06082,O,47,R&D,5,2016-09-20,,Active,New York
E06083,M,43,Marketing,6,2023-11-27,,Active,London
E06084,M,34,R&D,1,2016-02-01,,Active,Berlin
E06085,M,22,Sales,4,2017-02-25,,Active,New York
E06086,F,34,HR,5,2022-09-21,2023-05-08,Resigned,Tokyo
E06087,F,48,IT,6,2023-03-29,2024-08-10,Terminated,Sydney
E06088,O,34,Operations,3,2016-12-05,2022-04-19,Terminated,Singapore
E06089,F,23,HR,3,2022-08-22,2024-09-05,Resigned,Tokyo
E06090,O,43,Marketing,4,2022-03-29,,Active,Berlin
E06091,M,40,Operations,6,2019-12-22,2020-07-31,Resigned,London
E06092,F,26,HR,3,2024-06-07,,Active,Berlin
E06093,F,37,Finance,4,2019-07-31,,Active,Sydney
E06094,M,46,R&D,1,2019-06-02,,Active,Tokyo
E06095,F,44,Finance,4,2017-06-25,2023-10-03,Terminated,London
E06096,F,41,R&D,4,2016-06-04,,Active,New York
E06097,F,22,Marketing,3,2024-02-20,2025-11-05,Resigned,Sydney
E06098,M,29,Operations,4,2024-02-26,,Active,New York
E06099,M,28,HR,3,2019-08-23,,Active,Sydney
E06100,M,46,Operations,2,2023-04-09,2025-08-11,Resigned,Tokyo
E06101,O,25,IT,5,2023-10-27,,Active,Singapore
E06102,F,55,Sales,3,2017-10-23,,Active,Sydney
E06103,O,23,Operations,4,2019-05-13,,Active,New York
E06104,F,22,IT,1,2021-01-06,,Active,London
E06105,O,54,Operations,1,2016-01-21,,Active,Sydney
E06106,M,46,IT,4,2018-07-05,,Active,London
E06107,M,36,Finance,4,2021-03-12,,Active,Singapore
E06108,M,24,Finance,4,2020-03-06,,Active,Toronto
E06109,F,32,Finance,2,2021-03-25,,Active,Berlin
E06110,M,35,IT,3,2024-01-27,,Active,Singapore
E06111,M,44,Finance,6,2024-03-23,,Active,Toronto
E06112,M,23,R&D,1,2024-02-14,,Active,Tokyo
E06113,F,27,IT,3,2019-05-01,,Active,Toronto
E06114,F,60,IT,1,2024-12-19,,Active,Singapore
E06115,F,32,HR,1,2020-02-21,,Active,Toronto
E06116,M,58,Marketing,5,2025-12-04,2025-03-24,Resigned,London
E06117,F,34,Sales,5,2023-11-21,,Active,Tokyo
E06118,O,42,Operations,2,2016-08-11,,Active,London
E06119,M,50,Operations,5,2022-10-06,,Active,Berlin
E06120,M,43,Operations,5,2021-06-04,2023-01-19,Terminated,Singapore
E06121,F,35,Sales,1,2016-08-12,,Active,Tokyo
E06122,O,55,IT,2,2022-06-12,,Active,London
E06123,M,54,HR,6,2018-08-23,,Active,Berlin
E06124,F,55,HR,5,2025-08-03,2025-07-17,Terminated,Sydney
E06125,O,45,Finance,2,2019-08-25,2024-01-15,Resigned,Berlin
E06126,M,53,IT,1,2018-09-03,,Active,Berlin
E06127,M,58,Sales,5,2025-05-13,,Active,Tokyo
E06128,M,48,HR,3,2016-10-22,2017-02-06,Resigned,Tokyo
E06129,M,30,Finance,6,2018-07-30,,Active,New York
E06130,M,60,Sales,4,2023-11-11,2024-04-03,Resigned,Singapore
E06131,M,48,HR,2,2018-02-10,,Active,London
E06132,F,52,HR,2,2016-05-02,,Active,Berlin
E06133,M,53,Sales,4,2023-06-16,,Active,Sydney
E06134,M,29,Sales,1,2025-03-12,,Active,Singapore
E06135,M,33,Marketing,3,2018-04-06,,Active,Sydney
E06136,F,24,Sales,4,2018-07-30,2022-05-23,Resigned,Berlin
E06137,F,37,IT,4,2017-02-04,2019-05-17,Terminated,Sydney
E06138,M,52,Marketing,6,2021-06-27,,Active,Sydney
E06139,M,40,Finance,4,2015-12-21,,Active,Berlin
E06140,O,56,Operations,5,2021-01-08,,Active,Singapore
E06141,F,53,R&D,4,2024-03-24,,Active,Sydney
E06142,M,58,Operations,1,2019-01-08,,Active,Toronto
E06143,M,27,Finance,6,2024-05-18,,Active,London
E06144,F,29,IT,3,2022-10-05,,Active,Berlin
E06145,M,35,Marketing,3,2018-08-13,2022-01-01,Resigned,London
E06146,O,54,Marketing,4,2021-06-15,,Active,Tokyo
E06147,O,27,HR,1,2021-06-24,2022-06-08,Resigned,London
E06148,F,51,R&D,3,2018-12-20,,Active,Sydney
E06149,O,43,Finance,1,2020-02-29,,Active,New York
E06150,O,51,IT,2,2020-11-21,,Active,Toronto
E06151,O,46,Sales,5,2024-05-05,,Active,Berlin
E06152,F,34,Finance,2,2016-11-13,,Active,Berlin
E06153,O,57,IT,3,2021-06-18,2023-06-14,Resigned,London
E06154,O,25,IT,3,2025-09-18,,Active,Toronto
E06155,M,28,Sales,6,2019-01-04,2020-04-11,Terminated,Berlin
E06156,O,39,HR,6,2017-05-08,,Active,Tokyo
E06157,F,48,IT,2,2019-09-14,,Active,London
E06158,O,40,Operations,2,2020-06-14,2024-08-31,Resigned,Toronto
E06159,M,40,Operations,4,2025-03-11,,Active,New York
E06160,O,47,R&D,6,2023-04-27,,Active,Singapore
E06161,O,58,Sales,1,2016-09-06,,Active,London
E06162,M,46,HR,4,2016-01-02,,Active,Singapore
E06163,O,32,Sales,1,2015-05-14,,Active,Tokyo
E06164,F,28,R&D,3,2025-10-31,,Active,London
E06165,F,29,R&D,2,2022-05-20,2025-08-03,Terminated,London
E06166,O,46,Marketing,5,2015-12-22,,Active,New York
E06167,F,45,Operations,2,2018-02-14,,Active,Tokyo
E06168,O,37,IT,2,2018-11-01,2020-05-29,Resigned,Berlin
