Employee_ID,Performance_Rating,Last_Promotion_Year,Job_Level,Department
E05626,3,2023,1,Operations
E05627,2,2022,1,Finance
E05628,2,2023,6,Marketing
E05629,5,2019,3,Sales
E05630,1,2024,1,Finance
E05631,5,2024,6,HR
E05632,5,2020,4,Operations
E05633,3,2017,3,R&D
E05634,1,2022,4,HR
E05635,1,2018,6,HR
E05636,4,2023,2,Sales
E05637,1,2022,4,IT
E05638,5,2019,3,Sales
E05639,3,2019,5,IT
E05640,4,2024,1,Marketing
E05641,5,2022,4,Finance
E05642,1,2018,4,Finance
E05643,5,2025,4,R&D
E05644,5,2019,2,IT
E05645,3,2017,2,Finance
E05646,3,2021,1,Sales
E05647,4,2018,5,Operations
E05648,2,2020,3,R&D
E05649,1,2023,2,Marketing
E05650,3,2021,4,Marketing
E05651,1,2019,1,Operations
E05652,2,2020,1,IT
E05653,4,2017,4,Sales
E05654,4,2022,1,Sales
E05655,1,2018,2,Finance
E05656,4,2019,2,HR
E05657,2,2025,3,Marketing
E05658,4,2019,3,Operations
E05659,2,2023,3,HR
E05660,3,2017,5,Marketing
E05661,5,2019,2,R&D
E05662,1,2024,4,Operations
E05663,3,2017,2,Marketing
E05664,5,2019,1,Marketing
E05665,4,2021,4,Finance
E05666,5,2021,5,Marketing
E05667,2,2023,4,HR
E05668,5,2018,3,Finance
E05669,1,2025,6,Operations
E05670,4,2019,6,Operations
E05671,2,2023,3,HR
E05672,3,2022,6,Sales
E05673,2,2019,1,HR
E05674,1,2023,1,HR
E05675,2,2020,3,Marketing
E05676,3,2019,6,Marketing
E05677,1,2025,3,Marketing
E05678,5,2021,1,Finance
E05679,5,2022,1,HR
E05680,5,2018,4,Marketing
E05681,2,2023,5,Sales
E05682,2,2024,5,Operations
E05683,1,2023,6,HR
E05684,3,2019,4,Finance
E05685,1,2024,2,IT
E05686,3,2024,6,IT
E05687,5,2020,1,Marketing
E05688,3,2022,6,IT
E05689,2,2021,2,HR
E05690,1,2023,1,R&D
E05691,3,2020,3,Sales
E05692,2,2017,2,R&D
E05693,5,2017,6,Finance
E05694,5,2018,4,HR
E05695,3,2020,1,R&D
E05696,1,2020,6,HR
E05697,3,2020,4,R&D
E05698,2,2024,4,R&D
E05699,2,2018,5,IT
E05700,4,2024,5,Sales
E05701,5,2020,2,Marketing
E05702,4,2022,6,Sales
E05703,1,2019,4,R&D
E05704,3,2023,4,Finance
E05705,3,2017,6,IT
E05706,3,2024,2,Sales
E05707,3,2017,5,R&D
E05708,3,2019,6,Finance
E05709,4,2024,1,Finance
E05710,3,2018,3,Sales
E05711,4,2019,4,Sales
E05712,4,2020,6,R&D
E05713,1,2023,4,Finance
E05714,5,2021,5,R&D
E05715,2,2021,5,Marketing
E05716,2,2025,1,Finance
E05717,5,2021,3,R&D
E05718,3,2021,6,HR
E05719,5,2022,4,Marketing
E05720,4,2024,1,IT
E05721,2,2017,4,HR
E05722,4,2022,5,Marketing
E05723,2,2021,1,Sales
E05724,1,2024,1,HR
E05725,3,2018,2,Finance
E05726,4,2021,2,IT
E05727,2,2024,1,Operations
E05728,4,2022,1,R&D
E05729,2,2023,3,Sales
E05730,4,2022,2,Finance
E05731,3,2018,6,IT
E05732,3,2021,1,IT
E05733,3,2018,6,Finance
E05734,2,2017,6,Marketing
E05735,2,2018,2,Operations
E05736,5,2023,6,IT
E05737,1,2025,1,R&D
E05738,5,2024,5,Sales
E05739,3,2020,6,Finance
E05740,2,2022,6,HR
E05741,5,2023,5,R&D
E05742,3,2019,6,Sales
E05743,5,2017,6,IT
E05744,5,2022,2,IT
E05745,4,2020,1,R&D
E05746,3,2025,4,Operations
E05747,5,2019,5,R&D
E05748,3,2021,3,HR
E05749,1,2022,3,Operations
E05750,2,2019,5,Sales
E05751,2,2022,4,R&D
E05752,1,2021,5,R&D
E05753,1,2017,6,IT
E05754,3,2018,5,Marketing
E05755,4,2020,1,Finance
E05756,4,2025,2,IT
E05757,3,2022,3,Finance
E05758,4,2019,2,HR
E05759,1,2021,6,Finance
E05760,5,2019,4,Finance
E05761,3,2024,5,HR
E05762,1,2022,6,Operations
E05763,5,2023,3,Marketing
E05764,3,2023,3,IT
E05765,5,2024,2,IT
E05766,4,2017,5,Sales
E05767,4,2019,2,Operations
E05768,2,2019,6,IT
E05769,4,2019,2,IT
E05770,3,2024,6,Finance
E05771,5,2020,2,R&D
E05772,3,2018,2,Finance
E05773,3,2018,3,HR
E05774,2,2018,1,Operations
E05775,1,2025,4,HR
E05776,5,2023,1,IT
E05777,3,2025,6,R&D
E05778,2,2017,3,R&D
E05779,4,2022,5,Sales
E05780,3,2021,4,IT
E05781,4,2024,1,IT
E05782,4,2018,5,Sales
E05783,5,2020,2,HR
E05784,2,2024,3,HR
E05785,2,2023,4,IT
E05786,3,2017,3,IT
E05787,1,2017,6,Sales
E05788,3,2022,1,Finance
E05789,4,2020,5,Sales
E05790,2,2020,5,HR
E05791,2,2025,5,Operations
E05792,1,2018,1,Operations
E05793,2,2020,5,Sales
E05794,1,2024,3,Finance
E05795,5,2018,4,Marketing
E05796,2,2017,6,Finance
E05797,4,2021,6,Operations
E05798,3,2017,1,Marketing
E05799,2,2021,6,Sales
E05800,2,2018,1,IT
E05801,4,2019,3,Marketing
E05802,2,2023,1,Sales
E05803,2,2024,1,Sales
E05804,1,2023,4,HR
E05805,4,2021,1,Operations
E05806,1,2018,4,Sales
E05807,5,2022,5,HR
E05808,5,2021,5,Finance
E05809,3,2021,5,R&D
E05810,3,2019,1,R&D
E05811,1,2021,4,Sales
E05812,3,2024,3,IT
E05813,5,2025,3,IT
E05814,5,2020,3,Sales
E05815,2,2023,4,Finance
E05816,4,2024,3,Marketing
E05817,2,2019,4,R&D
E05818,3,2018,1,Finance
E05819,1,2024,2,Marketing
E05820,4,2020,3,Operations
E05821,2,2020,5,Operations
E05822,3,2025,5,IT
E05823,3,2018,1,Finance
E05824,1,2025,5,Operations
E05825,4,2025,5,Sales
E05826,2,2022,6,Finance
E05827,4,2018,2,Sales
E05828,5,2020,1,Finance
E05829,1,2024,2,Finance
E05830,1,2025,2,Marketing
E05831,1,2024,4,HR
E05832,5,2023,3,IT
E05833,2,2024,3,IT
E05834,4,2023,5,HR
E05835,5,2020,1,R&D
E05836,1,2023,4,Sales
E05837,1,2019,1,Sales
E05838,4,2022,1,Marketing
E05839,3,2024,2,IT
E05840,4,2018,4,Operations
E05841,1,2019,5,Sales
E05842,4,2019,2,Operations
E05843,2,2018,5,IT
E05844,4,2024,2,Marketing
E05845,2,2019,6,R&D
E05846,4,2020,4,Sales
E05847,1,2020,3,Operations
E05848,2,2024,6,Finance
E05849,1,2024,4,Marketing
E05850,3,2019,1,Marketing
E05851,4,2021,2,R&D
E05852,2,2024,4,HR
E05853,2,2018,4,Sales
E05854,2,2018,3,IT
E05855,3,2017,6,R&D
E05856,4,2017,6,IT
E05857,5,2020,1,Sales
E05858,5,2024,6,HR
E05859,2,2017,6,Sales
E05860,3,2024,2,Marketing
E05861,4,2024,6,IT
E05862,5,2023,5,Finance
E05863,2,2021,5,R&D
E05864,4,2022,6,IT
E05865,5,2022,1,Marketing
E05866,3,2020,5,HR
E05867,3,2021,2,Operations
E05868,3,2018,5,Sales
E05869,2,2019,3,Marketing
E05870,2,2024,1,HR
E05871,5,2017,5,Marketing
E05872,4,2019,6,Marketing
E05873,1,2017,4,Operations
E05874,1,2024,6,R&D
E05875,4,2023,2,Operations
E05876,2,2024,1,IT
E05877,2,2019,1,Marketing
E05878,1,2018,5,R&D
E05879,1,2017,5,R&D
E05880,5,2021,5,Marketing
E05881,2,2022,4,Sales
E05882,4,2018,2,Marketing
E05883,2,2022,1,Finance
E05884,2,2021,5,Sales
E05885,3,2025,5,IT
E05886,2,2021,3,R&D
E05887,2,2018,2,R&D
E05888,2,2019,5,HR
E05889,2,2017,1,IT
E05890,4,2021,4,Sales
E05891,1,2021,5,Finance
E05892,4,2023,5,IT
E05893,3,2018,6,Marketing
E05894,5,2022,4,Sales
E05895,4,2018,3,R&D
E05896,5,2020,4,Sales
E05897,4,2023,2,Sales
E05898,3,2021,5,Sales
E05899,1,2019,6,HR
E05900,2,2025,4,Finance
E05901,2,2022,2,Finance
E05902,4,2022,2,Operations
E05903,5,2025,5,HR
E05904,5,2018,6,Finance
E05905,1,2018,1,Marketing
E05906,5,2021,1,Sales
E05907,4,2022,3,IT
E05908,3,2017,4,Sales
E05909,3,2018,5,Sales
E05910,3,2021,1,Operations
E05911,3,2023,4,IT
E05912,5,2019,6,Finance
E05913,1,2018,4,Finance
E05914,1,2021,1,IT
E05915,1,2023,4,Sales
E05916,5,2018,3,Marketing
E05917,3,2021,6,HR
E05918,4,2022,6,Operations
E05919,4,2025,2,Operations
E05920,1,2021,3,Finance
E05921,4,2018,1,IT
E05922,4,2025,3,Marketing
E05923,2,2020,4,Finance
E05924,2,2022,6,Sales
E05925,2,2024,6,Operations
E05926,1,2018,1,R&D
E05927,4,2020,1,R&D
E05928,2,2018,4,Operations
E05929,1,2024,5,HR
E05930,5,2018,5,HR
E05931,2,2024,3,Sales
E05932,1,2023,3,Marketing
E05933,5,2024,5,IT
E05934,3,2020,6,Finance
E05935,3,2017,2,Marketing
E05936,4,2025,1,Operations
E05937,5,2020,3,Sales
E05938,5,2022,1,Sales
E05939,4,2017,6,Finance
E05940,2,2019,2,Finance
E05941,2,2025,3,IT
E05942,3,2021,3,R&D
E05943,4,2024,6,IT
E05944,5,2020,3,IT
E05945,2,2023,2,Finance
E05946,4,2023,6,HR
E05947,4,2023,3,IT
E05948,3,2019,6,Marketing
E05949,2,2019,5,IT
E05950,3,2020,1,Marketing
E05951,4,2017,5,Operations
E05952,4,2018,6,IT
E05953,1,2018,5,Finance
E05954,5,2024,2,Operations
E05955,1,2024,3,IT
E05956,3,2019,1,Marketing
E05957,2,2025,5,Finance
E05958,2,2018,3,Sales
E05959,2,2024,4,Sales
E05960,3,2018,3,Sales
E05961,1,2023,4,Finance
E05962,3,2025,2,IT
E05963,2,2020,1,Finance
E05964,5,2024,4,IT
E05965,3,2021,6,HR
E05966,2,2018,4,IT
E05967,1,2022,5,HR
E05968,4,2022,3,Sales
E05969,4,2020,4,R&D
E05970,2,2022,3,Sales
E05971,1,2017,6,Sales
E05972,3,2023,2,Sales
E05973,5,2020,4,Sales
E05974,1,2017,6,Marketing
E05975,1,2017,4,Finance
E05976,5,2019,5,HR
E05977,2,2017,4,R&D
E05978,4,2022,4,R&D
E05979,5,2024,5,HR
E05980,4,2022,3,Operations
E05981,1,2024,1,Operations
E05982,2,2020,6,Marketing
E05983,5,2023,5,IT
E05984,2,2017,5,Sales
E05985,3,2019,3,Finance
E05986,3,2018,2,IT
E05987,4,2017,5,HR
E05988,5,2021,5,R&D
E05989,3,2020,5,Sales
E05990,5,2024,4,Operations
E05991,3,2023,1,Marketing
E05992,5,2020,1,R&D
E05993,3,2020,6,Sales
E05994,1,2021,1,Sales
E05995,2,2023,3,Sales
E05996,3,2018,4,Finance
E05997,4,2019,5,Marketing
E05998,5,2019,5,Sales
E05999,5,2019,4,Sales
E06000,4,2023,4,HR
E06001,3,2023,3,Finance
E06002,4,2019,6,Marketing
E06003,5,2023,4,HR
E06004,4,2024,2,Finance
E06005,2,2018,2,Marketing
E06006,4,2017,4,R&D
E06007,3,2021,4,Finance
E06008,1,2020,3,Marketing
E06009,3,2023,6,Marketing
E06010,5,2023,5,HR
E06011,3,2020,3,R&D
E06012,4,2025,5,Finance
E06013,4,2025,2,R&D
E06014,3,2023,6,HR
E06015,3,2017,1,IT
E06016,3,2017,4,Finance
E06017,4,2023,3,Sales
E06018,2,2025,3,Sales
E06019,5,2025,4,Operations
E06020,4,2024,4,IT
E06021,2,2025,6,R&D
E06022,5,2023,4,Finance
E06023,5,2023,2,Sales
E06024,4,2020,2,Marketing
E06025,5,2021,6,Marketing
E06026,1,2025,2,IT
E06027,2,2025,2,Finance
E06028,5,2023,4,Marketing
E06029,3,2024,6,R&D
E06030,4,2021,5,Operations
E06031,2,2021,3,Marketing
E06032,5,2018,2,Marketing
E06033,1,2023,1,Sales
E06034,5,2025,3,Marketing
E06035,5,2021,4,Sales
E06036,1,2017,6,R&D
E06037,5,2019,5,Sales
E06038,3,2025,6,Sales
E06039,2,2021,6,Finance
E06040,4,2024,3,Marketing
E06041,4,2018,2,Finance
E06042,1,2024,1,Finance
E06043,1,2021,6,Marketing
E06044,5,2018,4,Sales
E06045,5,2018,1,Marketing
E06046,2,2019,5,Operations
E06047,3,2025,4,HR
E06048,1,2024,2,Sales
E06049,3,2023,2,Operations
E06050,4,2022,4,Operations
E06051,1,2019,2,Sales
E06052,2,2017,6,HR
E06053,5,2024,2,Sales
E06054,2,2025,5,Operations
E06055,5,2020,1,HR
E06056,5,2022,6,IT
E06057,3,2021,3,Marketing
E06058,4,2018,5,Sales
E06059,3,2025,1,R&D
E06060,3,2023,4,HR
E06061,1,2019,3,R&D
E06062,1,2022,4,IT
E06063,4,2023,5,Operations
E06064,2,2018,2,Operations
E06065,5,2017,2,Marketing
E06066,1,2018,1,Sales
E06067,3,2019,3,Marketing
E06068,4,2023,2,R&D
E06069,2,2017,2,Marketing
E06070,1,2020,3,IT
E06071,2,2022,2,Finance
E06072,1,2017,4,Marketing
E06073,1,2018,3,Operations
E06074,5,2017,5,Finance
E06075,5,2018,3,Operations
E06076,4,2018,6,Sales
E06077,3,2023,3,Operations
E06078,3,2022,5,Marketing
E06079,3,2022,2,R&D
E06080,2,2020,2,Finance
E06081,3,2025,2,Sales
E06082,2,2025,5,R&D
E06083,3,2020,6,Marketing
E06084,2,2022,1,R&D
E06085,3,2024,4,Sales
E06086,5,2018,5,HR
E06087,5,2025,6,IT
E06088,3,2017,3,Operations
E06089,5,2023,3,HR
E06090,5,2017,4,Marketing
E06091,5,2017,6,Operations
E06092,2,2021,3,HR
E06093,1,2018,4,Finance
E06094,1,2021,1,R&D
E06095,5,2018,4,Finance
E06096,4,2020,4,R&D
E06097,4,2025,3,Marketing
E06098,1,2021,4,Operations
E06099,3,2022,3,HR
E06100,5,2023,2,Operations
E06101,5,2025,5,IT
E06102,2,2020,3,Sales
E06103,4,2021,4,Operations
E06104,3,2022,1,IT
E06105,4,2020,1,Operations
E06106,2,2024,4,IT
E06107,3,2017,4,Finance
E06108,3,2024,4,Finance
E06109,3,2021,2,Finance
E06110,2,2021,3,IT
E06111,3,2019,6,Finance
E06112,4,2019,1,R&D
E06113,2,2018,3,IT
E06114,2,2023,1,IT
E06115,2,2023,1,HR
E06116,5,2021,5,Marketing
E06117,3,2021,5,Sales
E06118,3,2024,2,Operations
E06119,3,2022,5,Operations
E06120,4,2023,5,Operations
E06121,1,2019,1,Sales
E06122,2,2021,2,IT
E06123,3,2021,6,HR
E06124,5,2020,5,HR
E06125,3,2020,2,Finance
E06126,3,2023,1,IT
E06127,2,2021,5,Sales
E06128,1,2020,3,HR
E06129,3,2018,6,Finance
E06130,5,2022,4,Sales
E06131,4,2019,2,HR
E06132,1,2021,2,HR
E06133,4,2025,4,Sales
E06134,5,2018,1,Sales
E06135,4,2020,3,Marketing
E06136,1,2017,4,Sales
E06137,3,2022,4,IT
E06138,2,2023,6,Marketing
E06139,5,2020,4,Finance
E06140,1,2022,5,Operations
E06141,5,2020,4,R&D
E06142,4,2021,1,Operations
E06143,1,2017,6,Finance
E06144,3,2025,3,IT
E06145,2,2025,3,Marketing
E06146,5,2022,4,Marketing
E06147,4,2022,1,HR
E06148,4,2022,3,R&D
E06149,1,2017,1,Finance
E06150,1,2025,2,IT
E06151,2,2022,5,Sales
E06152,3,2022,2,Finance
E06153,5,2025,3,IT
E06154,5,2018,3,IT
E06155,1,2018,6,Sales
E06156,4,2020,6,HR
E06157,3,2021,2,IT
E06158,3,2019,2,Operations
E06159,3,2020,4,Operations
E06160,2,2024,6,R&D
E06161,5,2018,1,Sales
E06162,2,2025,4,HR
E06163,4,2017,1,Sales
E06164,1,2018,3,R&D
E06165,2,2020,2,R&D
E06166,2,2024,5,Marketing
E06167,4,2019,2,Operations
E06168,3,2023,2,IT
E06169,2,2018,3,HR
E06170,5,2021,4,IT
E06171,2,2017,4,Marketing
E06172,4,2022,6,IT
E06173,4,2020,4,Marketing
E06174,2,2020,3,R&D
E06175,2,2024,3,R&D
E06176,4,2022,5,R&D
E06177,4,2017,3,R&D
E06178,3,2017,3,IT
E06179,4,2022,5,HR
E06180,3,2018,2,Marketing
E06181,5,2023,6,Sales
E06182,3,2021,4,HR
E06183,4,2021,5,Marketing
E06184,2,2017,2,R&D
E06185,5,2025,2,Finance
E06186,4,2018,1,Sales
E06187,5,2022,3,Marketing
E06188,1,2020,3,R&D
E06189,2,2025,6,Operations
E06190,1,2023,4,HR
E06191,2,2022,5,R&D
E06192,1,2023,5,Operations
E06193,4,2018,6,Finance
E06194,2,2020,4,IT
E06195,1,2019,6,Sales
E06196,3,2025,4,Finance
E06197,5,2024,5,Finance
E06198,4,2025,6,Operations
E06199,4,2022,6,Marketing
E06200,3,2020,3,HR
E06201,5,2025,1,Finance
E06202,5,2021,5,IT
E06203,5,2018,1,Finance
E06204,1,2022,5,R&D
E06205,3,2020,5,Sales
E06206,1,2019,5,IT
E06207,5,2020,1,R&D
E06208,1,2023,1,HR
E06209,4,2021,1,Finance
E06210,3,2021,4,Finance
E06211,1,2023,3,HR
E06212,3,2023,1,Marketing
E06213,1,2017,4,HR
E06214,1,2018,3,R&D
E06215,1,2019,1,Operations
E06216,5,2017,3,HR
E06217,2,2018,1,IT
E06218,4,2025,4,Sales
E06219,4,2025,6,Marketing
E06220,1,2022,5,Operations
E06221,2,2025,6,R&D
E06222,2,2021,6,Finance
E06223,3,2023,2,HR
E06224,5,2023,5,Operations
E06225,4,2025,1,Operations
E06226,5,2022,3,Finance
E06227,4,2018,6,IT
E06228,5,2021,1,Marketing
E06229,5,2025,5,Sales
E06230,5,2019,5,Operations
E06231,3,2024,1,HR
E06232,4,2019,2,IT
E06233,5,2021,4,Operations
E06234,1,2018,2,R&D
E06235,2,2024,4,R&D
E06236,1,2021,3,R&D
E06237,2,2023,3,Sales
E06238,3,2023,6,HR
E06239,1,2019,3,Marketing
E06240,5,2020,5,IT
E06241,4,2019,6,Marketing
E06242,3,2017,2,Sales
E06243,1,2025,5,HR
E06244,3,2020,6,Operations
E06245,2,2018,5,Finance
E06246,2,2017,2,R&D
E06247,4,2022,1,HR
E06248,1,2021,6,Sales
E06249,4,2025,6,Marketing
E06250,1,2019,5,R&D
E06251,5,2020,1,Operations
E06252,4,2020,5,HR
E06253,5,2023,1,R&D
E06254,5,2025,2,HR
E06255,2,2024,1,R&D
E06256,1,2022,5,HR
E06257,5,2025,5,HR
E06258,5,2020,6,Operations
E06259,1,2018,3,IT
E06260,5,2018,6,Sales
E06261,2,2022,2,HR
E06262,2,2017,6,Finance
E06263,3,2023,2,Operations
E06264,5,2022,2,Sales
E06265,2,2017,4,Marketing
E06266,5,2021,5,IT
E06267,1,2018,4,Marketing
E06268,4,2019,3,R&D
E06269,3,2024,5,R&D
E06270,3,2021,1,HR
E06271,3,2024,4,Marketing
E06272,5,2019,2,HR
E06273,1,2020,1,Operations
E06274,1,2020,6,Marketing
E06275,3,2023,5,HR
E06276,2,2021,4,Operations
E06277,5,2025,2,Operations
E06278,3,2023,4,IT
E06279,3,2022,6,HR
E06280,3,2023,3,Operations
E06281,2,2025,6,Finance
E06282,4,2020,1,HR
E06283,4,2021,3,IT
E06284,1,2020,5,Sales
E06285,4,2017,2,Operations
E06286,3,2019,5,Operations
E06287,3,2023,1,R&D
E06288,3,2018,4,Sales
E06289,3,2018,3,Marketing
E06290,5,2017,6,Operations
E06291,1,2021,4,Sales
E06292,3,2020,1,Sales
E06293,2,2019,6,IT
E06294,3,2022,2,IT
E06295,2,2022,5,R&D
E06296,1,2020,2,Operations
E06297,1,2017,2,IT
E06298,4,2020,3,Marketing
E06299,2,2018,2,R&D
E06300,2,2022,4,Finance
E06301,4,2020,5,R&D
E06302,4,2019,3,Sales
E06303,4,2025,4,R&D
E06304,5,2021,5,Operations
E06305,3,2025,4,Finance
E06306,3,2023,4,Operations
E06307,1,2019,5,Finance
E06308,1,2018,6,Operations
E06309,5,2022,1,IT
E06310,1,2023,3,Marketing
E06311,4,2024,1,Finance
E06312,1,2024,1,IT
E06313,3,2025,4,Sales
E06314,2,2019,2,HR
E06315,4,2024,3,Operations
E06316,3,2023,5,R&D
E06317,1,2019,2,Finance
E06318,2,2020,5,Operations
E06319,3,2024,3,Operations
E06320,2,2021,1,Marketing
E06321,4,2018,3,Sales
E06322,2,2018,3,Sales
E06323,4,2020,4,HR
E06324,5,2017,3,Marketing
E06325,4,2022,3,Operations
E06326,2,2018,1,Marketing
E06327,5,2017,4,Finance
E06328,1,2023,6,Marketing
E06329,3,2020,1,R&D
E06330,2,2018,2,Marketing
E06331,2,2017,1,Operations
E06332,5,2022,2,Finance
E06333,1,2024,5,Operations
E06334,5,2018,3,Sales
E06335,4,2025,1,Finance
E06336,2,2024,3,R&D
E06337,1,2023,2,Marketing
E06338,3,2018,1,R&D
E06339,4,2025,6,Sales
E06340,1,2021,6,Marketing
E06341,1,2018,1,Operations
E06342,1,2017,4,HR
E06343,4,2023,2,Operations
E06344,1,2022,2,R&D
E06345,4,2023,4,Marketing
E06346,5,2018,1,R&D
E06347,2,2020,6,Marketing
E06348,2,2018,5,Operations
E06349,5,2024,3,HR
E06350,2,2018,4,Sales
E06351,5,2021,5,R&D
E06352,2,2025,6,Marketing
E06353,4,2021,1,R&D
E06354,1,2018,4,IT
E06355,5,2024,4,HR
E06356,4,2019,2,Marketing
E06357,1,2023,6,HR
E06358,3,2023,4,IT
E06359,2,2018,6,IT
E06360,2,2017,4,HR
E06361,5,2023,2,HR
E06362,4,2025,4,Operations
E06363,3,2019,6,HR
E06364,5,2020,5,Marketing
E06365,5,2024,3,Finance
E06366,2,2021,3,R&D
E06367,2,2024,5,Finance
E06368,2,2019,3,Sales
E06369,4,2024,4,Operations
E06370,4,2018,3,IT
E06371,1,2025,3,HR
E06372,1,2020,1,Operations
E06373,5,2017,6,Sales
E06374,1,2022,6,IT
E06375,3,2021,2,IT
E06376,5,2021,4,Marketing
E06377,5,2024,3,Operations
E06378,1,2019,5,IT
E06379,4,2022,2,Sales
E06380,1,2019,5,Operations
E06381,5,2019,5,Marketing
E06382,4,2022,6,R&D
E06383,3,2024,4,Operations
E06384,1,2023,6,Marketing
E06385,3,2024,6,Finance
E06386,5,2023,6,IT
E06387,4,2017,2,IT
E06388,5,2024,2,IT
E06389,2,2019,6,Finance
E06390,2,2017,3,Sales
E06391,5,2018,4,Operations
E06392,1,2022,2,IT
E06393,3,2024,3,Sales
E06394,2,2021,5,Operations
E06395,4,2022,5,R&D
E06396,4,2024,4,HR
E06397,4,2017,5,IT
E06398,1,2018,1,Finance
E06399,3,2019,4,Marketing
E06400,1,2019,5,Sales
E06401,3,2017,5,Finance
E06402,3,2018,6,Marketing
E06403,2,2022,3,Sales
E06404,4,2020,3,IT
E06405,3,2025,2,Finance
E06406,1,2018,4,IT
E06407,4,2023,2,Marketing
E06408,2,2021,4,Sales
E06409,4,2021,2,Sales
E06410,5,2017,3,R&D
E06411,5,2019,1,HR
E06412,4,2018,6,HR
E06413,4,2021,6,HR
E06414,5,2019,4,HR
E06415,2,2023,1,IT
E06416,1,2018,2,Operations
E06417,2,2017,5,R&D
E06418,5,2019,2,Finance
E06419,4,2018,4,IT
E06420,5,2019,5,IT
E06421,3,2020,5,R&D
E06422,2,2021,4,Finance
E06423,1,2021,1,Sales
E06424,5,2025,4,Marketing
E06425,2,2018,2,Operations
E06426,4,2020,5,Marketing
E06427,4,2025,2,Finance
E06428,3,2022,1,Operations
E06429,1,2021,5,Sales
E06430,3,2021,1,HR
E06431,4,2022,5,HR
E06432,3,2025,5,Finance
E06433,1,2025,1,R&D
E06434,1,2022,3,Marketing
E06435,2,2017,2,Marketing
E06436,3,2025,4,R&D
E06437,3,2019,3,HR
E06438,1,2025,1,R&D
E06439,1,2025,6,Finance
E06440,5,2021,5,Finance
E06441,2,2017,6,R&D
E06442,5,2017,5,Sales
E06443,5,2019,1,IT
E06444,2,2023,5,Operations
E06445,4,2024,2,Finance
E06446,4,2025,5,Finance
E06447,5,2022,1,HR
E06448,1,2019,5,R&D
E06449,3,2021,4,Sales
E06450,2,2023,1,Sales
E06451,5,2017,2,R&D
E06452,2,2021,5,HR
E06453,4,2024,6,Finance
E06454,5,2022,2,HR
E06455,4,2017,3,Sales
E06456,2,2023,1,IT
E06457,1,2022,1,Operations
E06458,2,2025,6,R&D
E06459,5,2025,1,Marketing
E06460,5,2022,6,HR
E06461,1,2021,4,Finance
E06462,1,2018,4,Finance
E06463,3,2021,1,IT
E06464,5,2024,3,Marketing
E06465,3,2021,3,R&D
E06466,3,2025,1,Operations
E06467,5,2018,5,IT
E06468,5,2025,3,Marketing
E06469,2,2023,4,Finance
E06470,1,2022,6,IT
E06471,4,2024,6,Operations
E06472,1,2025,4,Operations
E06473,3,2025,4,Finance
E06474,3,2021,5,Finance
E06475,4,2025,5,HR
E06476,5,2023,1,R&D
E06477,2,2017,5,IT
E06478,3,2025,1,Sales
E06479,4,2023,6,IT
E06480,3,2021,5,Sales
E06481,2,2022,4,Marketing
E06482,3,2022,4,Marketing
E06483,1,2021,5,Sales
E06484,5,2017,1,IT
E06485,1,2023,3,R&D
E06486,1,2024,5,Operations
E06487,3,2019,4,R&D
E06488,1,2023,3,IT
E06489,4,2024,2,IT
E06490,4,2025,3,Marketing
E06491,4,2023,2,Operations
E06492,1,2024,6,Sales
E06493,4,2018,3,Sales
E06494,1,2018,3,R&D
E06495,1,2017,6,Finance
E06496,4,2024,2,Sales
E06497,3,2023,1,Sales
E06498,5,2024,3,Operations
E06499,2,2020,5,R&D
E06500,5,2023,1,Operations
E06501,2,2019,1,Operations
E06502,1,2025,5,Marketing
E06503,1,2019,3,Sales
E06504,2,2021,5,Finance
E06505,3,2022,5,IT
E06506,4,2018,4,Marketing
E06507,3,2024,2,IT
E06508,5,2019,3,R&D
E06509,4,2023,2,IT
E06510,5,2024,6,Finance
E06511,1,2023,3,IT
E06512,1,2018,2,R&D
E06513,3,2023,1,Sales
E06514,4,2023,2,Sales
E06515,5,2022,1,R&D
E06516,5,2020,2,R&D
E06517,2,2021,1,R&D
E06518,4,2022,1,Operations
E06519,5,2019,3,Sales
E06520,2,2021,4,IT
E06521,5,2021,6,Operations
E06522,5,2021,5,R&D
E06523,3,2023,6,Sales
E06524,2,2018,6,HR
E06525,2,2025,1,Marketing
E06526,2,2020,3,Marketing
E06527,1,2020,3,HR
E06528,2,2017,4,Sales
E06529,4,2019,5,IT
E06530,1,2020,2,Marketing
E06531,2,2022,5,Operations
E06532,3,2022,5,Finance
E06533,4,2019,5,IT
E06534,4,2019,6,HR
E06535,4,2022,1,Sales
E06536,2,2017,3,Sales
E06537,3,2022,6,HR
E06538,5,2025,1,Sales
E06539,3,2020,2,Operations
E06540,2,2019,5,Operations
E06541,4,2023,6,IT
E06542,4,2023,6,IT
E06543,4,2024,1,IT
E06544,3,2022,3,R&D
E06545,2,2017,2,R&D
E06546,4,2023,3,HR
E06547,4,2021,4,Marketing
E06548,5,2021,1,Finance
E06549,2,2019,1,Marketing
E06550,3,2022,6,Sales
E06551,4,2017,5,Marketing
E06552,5,2019,5,Finance
E06553,5,2017,6,Operations
E06554,3,2021,6,Marketing
E06555,4,2020,6,HR
E06556,1,2017,2,Marketing
E06557,4,2020,5,Finance
E06558,5,2018,5,Marketing
E06559,3,2025,3,IT
E06560,4,2018,1,HR
E06561,3,2018,5,R&D
E06562,2,2024,5,Marketing
E06563,1,2021,4,R&D
E06564,5,2021,2,R&D
