Employee_ID,Experience_Years,Department,Job_Level
E07064,8,Marketing,4
E07065,8,Sales,6
E07066,7,Operations,4
E07067,8,HR,1
E07068,7,Marketing,6
E07069,1,Marketing,4
E07070,10,Operations,5
E07071,5,Finance,1
E07072,0,Finance,6
E07073,1,Operations,6
E07074,10,Sales,5
E07075,3,Operations,3
E07076,8,Finance,3
E07077,0,HR,1
E07078,6,HR,2
E07079,0,IT,3
E07080,2,Sales,6
E07081,9,HR,3
E07082,4,Marketing,3
E07083,2,IT,6
E07084,7,Marketing,2
E07085,3,HR,1
E07086,8,HR,1
E07087,1,R&D,6
E07088,0,R&D,2
E07089,3,Marketing,1
E07090,10,Finance,3
E07091,7,Operations,1
E07092,7,Finance,1
E07093,1,IT,1
E07094,2,Marketing,5
E07095,6,IT,6
E07096,0,Operations,1
E07097,1,R&D,4
E07098,7,Finance,5
E07099,0,IT,6
E07100,6,IT,5
E07101,2,HR,2
E07102,0,Operations,5
E07103,5,R&D,3
E07104,5,R&D,6
E07105,3,Operations,5
E07106,9,Finance,4
E07107,1,Finance,5
E07108,4,Operations,2
E07109,3,HR,1
E07110,7,Marketing,5
E07111,2,IT,4
E07112,9,HR,4
E07113,2,Finance,5
E07114,6,Operations,2
E07115,1,Finance,1
E07116,7,Finance,4
E07117,3,Operations,2
E07118,2,Operations,1
E07119,5,R&D,6
E07120,10,Sales,5
E07121,6,Marketing,6
E07122,8,Operations,5
E07123,10,Operations,1
E07124,8,Operations,2
E07125,0,R&D,5
E07126,0,Operations,2
E07127,2,Operations,3
E07128,9,Finance,1
E07129,7,Sales,1
E07130,8,Marketing,6
E07131,1,Sales,2
E07132,0,IT,1
E07133,4,R&D,6
E07134,2,R&D,4
E07135,2,Marketing,3
E07136,7,Finance,1
E07137,6,R&D,2
E07138,8,R&D,1
E07139,5,IT,2
E07140,4,HR,3
E07141,0,R&D,6
E07142,5,HR,3
E07143,3,Finance,5
E07144,10,Operations,3
E07145,9,Operations,3
E07146,10,Operations,3
E07147,1,IT,3
E07148,5,R&D,4
E07149,8,IT,1
E07150,6,Marketing,2
E07151,6,IT,3
E07152,2,R&D,4
E07153,7,Finance,1
E07154,6,IT,4
E07155,8,Sales,6
E07156,5,R&D,5
E07157,8,HR,5
E07158,4,HR,4
E07159,1,Finance,6
E07160,0,HR,4
E07161,1,IT,4
E07162,1,IT,3
E07163,10,Marketing,6
E07164,2,HR,3
E07165,9,HR,4
E07166,7,R&D,4
E07167,5,IT,1
E07168,4,R&D,6
E07169,6,Marketing,4
E07170,7,R&D,4
E07171,4,HR,3
E07172,8,R&D,2
E07173,3,R&D,2
E07174,2,R&D,5
E07175,7,Operations,5
E07176,2,Operations,2
E07177,5,IT,3
E07178,6,Operations,5
E07179,8,Operations,2
E07180,2,Sales,6
E07181,8,Finance,2
E07182,5,Marketing,5
E07183,3,IT,5
E07184,6,Marketing,4
E07185,9,IT,3
E07186,3,IT,3
E07187,5,Finance,2
E07188,3,IT,3
E07189,6,Marketing,3
E07190,8,Sales,1
E07191,4,Marketing,1
E07192,6,Sales,5
E07193,3,Operations,2
E07194,10,Finance,6
E07195,7,Operations,6
E07196,0,Marketing,3
E07197,8,Sales,6
E07198,1,HR,3
E07199,2,Operations,1
E07200,1,Finance,1
E07201,4,Sales,2
E07202,10,IT,1
E07203,2,HR,5
E07204,10,Operations,4
E07205,7,Finance,1
E07206,5,R&D,5
E07207,9,Operations,1
E07208,10,IT,4
E07209,6,Finance,3
E07210,10,Sales,6
E07211,1,Marketing,1
E07212,8,Sales,4
E07213,0,HR,2
E07214,4,Marketing,3
E07215,10,IT,3
E07216,1,Sales,1
E07217,5,Operations,5
E07218,3,Operations,1
E07219,4,R&D,6
E07220,2,Marketing,6
E07221,2,HR,6
E07222,5,Operations,1
E07223,5,Marketing,5
E07224,10,Marketing,3
E07225,5,Marketing,4
E07226,9,HR,2
E07227,1,Marketing,2
E07228,10,R&D,3
E07229,8,R&D,6
E07230,10,HR,4
E07231,8,Marketing,5
E07232,1,Marketing,1
E07233,10,Marketing,4
E07234,3,R&D,3
E07235,2,Sales,3
E07236,6,Marketing,2
E07237,1,R&D,4
E07238,1,Marketing,2
E07239,2,Finance,2
E07240,2,Operations,4
E07241,0,HR,2
E07242,8,Finance,5
E07243,0,Operations,6
E07244,9,Operations,1
E07245,2,IT,1
E07246,8,HR,1
E07247,3,HR,1
E07248,8,Marketing,5
E07249,3,Marketing,4
E07250,4,Sales,1
E07251,9,IT,4
E07252,8,Marketing,4
E07253,2,R&D,1
E07254,9,Marketing,1
E07255,6,Finance,5
E07256,3,Operations,4
E07257,3,Operations,5
E07258,5,Finance,3
E07259,0,Marketing,3
E07260,7,Marketing,5
E07261,10,Sales,1
E07262,6,Finance,3
E07263,3,Finance,2
E07264,1,Sales,3
E07265,4,Finance,3
E07266,9,IT,5
E07267,1,HR,5
E07268,0,HR,3
E07269,6,Operations,1
E07270,6,HR,2
E07271,8,HR,3
E07272,10,HR,1
E07273,2,IT,1
E07274,0,Operations,3
E07275,10,Operations,5
E07276,5,IT,1
E07277,6,HR,2
E07278,5,R&D,3
E07279,1,Operations,5
E07280,5,Marketing,4
E07281,10,Operations,1
E07282,6,Operations,4
E07283,5,Finance,1
E07284,9,Operations,2
E07285,10,Finance,3
E07286,7,Marketing,2
E07287,7,R&D,2
E07288,4,Sales,1
E07289,4,HR,3
E07290,2,R&D,3
E07291,3,Finance,1
E07292,4,Finance,6
E07293,3,IT,1
E07294,7,HR,3
E07295,3,Finance,3
E07296,10,IT,6
E07297,4,Marketing,2
E07298,2,R&D,6
E07299,9,HR,4
E07300,7,Sales,3
E07301,2,Finance,6
E07302,6,R&D,4
E07303,9,IT,3
E07304,8,HR,6
E07305,1,Finance,5
E07306,2,R&D,4
E07307,0,Operations,4
E07308,7,Marketing,6
E07309,1,HR,2
E07310,6,Finance,6
E07311,1,Marketing,5
E07312,8,HR,4
E07313,6,Sales,1
E07314,9,IT,5
E07315,6,Finance,6
E07316,5,Sales,1
E07317,9,Operations,1
E07318,4,HR,6
E07319,7,HR,1
E07320,9,Marketing,5
E07321,1,Operations,2
E07322,10,HR,2
E07323,9,Sales,3
E07324,1,Sales,2
E07325,5,Operations,5
E07326,6,Finance,1
E07327,0,IT,5
E07328,3,Finance,3
E07329,9,IT,1
E07330,0,Finance,5
E07331,6,HR,4
E07332,0,Sales,1
E07333,4,R&D,1
E07334,7,Operations,1
E07335,8,HR,3
E07336,10,Finance,3
E07337,10,Finance,5
E07338,3,Operations,3
E07339,10,IT,3
E07340,9,HR,3
E07341,10,Marketing,6
E07342,7,R&D,5
E07343,6,Sales,2
E07344,7,IT,4
E07345,4,R&D,5
E07346,10,IT,4
E07347,9,Operations,3
E07348,1,IT,2
E07349,6,Marketing,6
E07350,9,HR,6
E07351,8,Marketing,5
E07352,3,Finance,6
E07353,5,IT,4
E07354,1,Operations,2
E07355,1,IT,6
E07356,6,Marketing,6
E07357,7,R&D,1
E07358,2,R&D,6
E07359,10,Marketing,5
E07360,2,R&D,2
E07361,6,R&D,3
E07362,1,Marketing,1
E07363,4,Operations,3
E07364,4,HR,1
E07365,0,R&D,6
E07366,2,Marketing,2
E07367,2,Operations,3
E07368,1,Marketing,6
E07369,9,Marketing,2
E07370,5,Finance,3
E07371,3,IT,3
E07372,9,IT,5
E07373,5,IT,6
E07374,3,Finance,2
E07375,4,Sales,3
E07376,8,R&D,2
E07377,8,Marketing,6
E07378,1,Finance,2
E07379,6,HR,6
E07380,1,Operations,5
E07381,7,IT,6
E07382,6,Marketing,3
E07383,6,Sales,6
E07384,9,R&D,6
E07385,6,R&D,6
E07386,10,Finance,4
E07387,0,Finance,1
E07388,1,Sales,3
E07389,2,R&D,1
E07390,10,IT,3
E07391,4,Finance,5
E07392,9,R&D,4
E07393,1,Sales,3
E07394,9,Sales,5
E07395,10,IT,4
E07396,10,R&D,4
E07397,7,HR,4
E07398,9,Marketing,3
E07399,0,R&D,5
E07400,3,Operations,1
E07401,9,Marketing,1
E07402,1,Operations,2
E07403,5,Marketing,1
E07404,6,Sales,2
E07405,0,HR,3
E07406,9,R&D,2
E07407,7,Sales,6
E07408,2,Marketing,2
E07409,4,Marketing,4
E07410,8,Operations,3
E07411,6,Marketing,3
E07412,5,Operations,3
E07413,6,Finance,3
E07414,7,Operations,4
E07415,9,Sales,2
E07416,2,R&D,5
E07417,2,Sales,1
E07418,1,R&D,5
E07419,2,R&D,1
E07420,10,Sales,1
E07421,0,Marketing,6
E07422,8,R&D,5
E07423,2,Operations,3
E07424,2,Operations,4
E07425,7,Marketing,3
E07426,8,Operations,1
E07427,6,IT,4
E07428,3,Operations,1
E07429,9,Finance,6
E07430,9,Marketing,6
E07431,4,HR,3
E07432,10,Finance,3
E07433,9,Sales,4
E07434,1,HR,6
E07435,10,Marketing,1
E07436,2,Marketing,4
E07437,1,Sales,3
E07438,2,Sales,3
E07439,3,Sales,5
E07440,4,Operations,4
E07441,7,R&D,2
E07442,7,HR,4
E07443,7,Sales,1
E07444,1,Finance,4
E07445,10,HR,6
E07446,8,HR,5
E07447,3,Marketing,5
E07448,10,IT,3
E07449,3,Marketing,5
E07450,3,IT,5
E07451,9,R&D,2
E07452,2,HR,2
E07453,4,Finance,5
E07454,6,Operations,2
E07455,8,Marketing,3
E07456,10,R&D,5
E07457,9,Marketing,1
E07458,3,Finance,6
E07459,2,Sales,3
E07460,1,Finance,2
E07461,5,Operations,4
E07462,0,HR,1
E07463,9,Marketing,6
E07464,1,Marketing,2
E07465,1,R&D,1
E07466,0,R&D,1
E07467,9,Finance,1
E07468,9,IT,6
E07469,4,Marketing,3
E07470,6,R&D,1
E07471,5,HR,5
E07472,1,IT,2
E07473,8,Marketing,1
E07474,3,Operations,1
E07475,1,Operations,3
E07476,0,Operations,3
E07477,1,Marketing,1
E07478,3,Finance,2
E07479,3,Sales,6
E07480,6,HR,5
E07481,0,HR,1
E07482,0,R&D,5
E07483,2,R&D,1
E07484,10,Operations,4
E07485,8,Sales,1
E07486,7,IT,1
E07487,5,R&D,2
E07488,8,Marketing,3
E07489,5,Sales,5
E07490,0,R&D,6
E07491,9,R&D,5
E07492,7,Sales,4
E07493,10,R&D,4
E07494,6,Finance,1
E07495,0,IT,5
E07496,7,R&D,6
E07497,5,R&D,3
E07498,1,Sales,2
E07499,8,IT,5
E07500,10,Sales,5
E07501,3,Marketing,5
E07502,8,Sales,6
E07503,4,IT,4
E07504,0,IT,3
E07505,10,Operations,1
E07506,3,Marketing,1
E07507,3,Sales,6
E07508,5,Sales,2
E07509,0,Operations,5
E07510,0,HR,2
E07511,5,Finance,3
E07512,1,Operations,3
E07513,1,IT,3
E07514,1,HR,3
E07515,8,Operations,3
E07516,8,R&D,4
E07517,0,Sales,5
E07518,9,R&D,4
E07519,5,Operations,1
E07520,1,Finance,1
E07521,5,IT,4
E07522,10,Marketing,2
E07523,5,Operations,1
E07524,1,R&D,3
E07525,2,Marketing,3
E07526,9,R&D,6
E07527,4,Marketing,3
E07528,9,HR,5
E07529,4,Sales,4
E07530,6,R&D,2
E07531,2,IT,4
E07532,7,Marketing,2
E07533,0,Operations,4
E07534,4,HR,6
E07535,9,R&D,6
E07536,10,Sales,4
E07537,4,Marketing,1
E07538,8,Operations,4
E07539,4,Marketing,3
E07540,8,Sales,1
E07541,9,HR,4
E07542,0,R&D,6
E07543,7,IT,6
E07544,1,Marketing,3
E07545,6,R&D,4
E07546,9,HR,4
E07547,7,Sales,4
E07548,7,Marketing,3
E07549,0,Operations,2
E07550,4,Operations,5
E07551,5,IT,5
E07552,9,IT,3
E07553,10,R&D,1
E07554,0,Finance,4
E07555,0,Operations,1
E07556,8,Operations,3
E07557,1,IT,2
E07558,6,Finance,6
E07559,0,Sales,4
E07560,0,IT,3
E07561,7,R&D,4
E07562,3,Operations,4
E07563,5,Finance,2
E07564,9,HR,1
E07565,1,IT,4
E07566,3,Sales,2
E07567,0,Finance,1
E07568,0,Operations,4
E07569,7,HR,3
E07570,10,Operations,1
E07571,0,Marketing,3
E07572,0,R&D,1
E07573,10,IT,6
E07574,7,IT,2
E07575,2,HR,2
E07576,4,R&D,2
E07577,0,HR,1
E07578,7,IT,1
E07579,4,Marketing,2
E07580,10,Finance,2
E07581,4,Operations,4
E07582,8,HR,5
E07583,6,R&D,3
E07584,1,HR,1
E07585,0,R&D,4
E07586,2,IT,4
E07587,4,Sales,4
E07588,1,IT,5
E07589,0,Operations,6
E07590,0,Marketing,3
E07591,10,Sales,4
E07592,8,Operations,3
E07593,5,IT,4
E07594,5,IT,6
E07595,4,Sales,6
E07596,2,HR,6
E07597,4,Marketing,2
E07598,2,Finance,3
E07599,3,Operations,4
E07600,6,Sales,1
E07601,6,Marketing,5
E07602,7,Operations,4
E07603,8,Operations,1
E07604,7,Operations,1
E07605,6,Marketing,2
E07606,1,Finance,5
E07607,3,IT,3
E07608,2,R&D,5
E07609,9,IT,6
E07610,4,R&D,1
E07611,1,R&D,6
E07612,2,Sales,5
E07613,3,HR,2
E07614,4,HR,5
E07615,0,Finance,5
E07616,0,Finance,2
E07617,2,R&D,3
E07618,5,HR,4
E07619,6,Marketing,5
E07620,5,IT,2
E07621,4,IT,2
E07622,5,R&D,2
E07623,10,Marketing,2
E07624,10,R&D,4
E07625,5,IT,1
E07626,5,Operations,6
E07627,3,Finance,1
E07628,9,R&D,5
E07629,9,Operations,3
E07630,7,Marketing,2
E07631,3,Marketing,5
E07632,1,HR,6
E07633,10,Operations,5
E07634,9,Marketing,2
E07635,8,Finance,6
E07636,5,IT,4
E07637,8,Operations,2
E07638,7,R&D,4
E07639,1,Operations,2
E07640,5,HR,1
E07641,2,R&D,4
E07642,2,R&D,1
E07643,7,IT,4
E07644,3,Sales,5
E07645,6,IT,3
E07646,4,Finance,1
E07647,1,Sales,2
E07648,2,R&D,1
E07649,10,R&D,6
E07650,3,Finance,3
E07651,1,Finance,3
E07652,0,Operations,1
E07653,8,IT,5
E07654,3,R&D,2
E07655,10,Sales,5
E07656,1,Sales,3
E07657,1,Sales,4
E07658,2,Operations,2
E07659,5,HR,3
E07660,5,Marketing,1
E07661,10,IT,6
E07662,3,Marketing,5
E07663,1,Operations,3
E07664,9,R&D,3
E07665,4,Finance,5
E07666,2,Marketing,1
E07667,0,HR,1
E07668,0,Sales,2
E07669,5,Sales,1
E07670,8,IT,5
E07671,1,R&D,4
E07672,10,R&D,6
E07673,8,Sales,6
E07674,0,Finance,3
E07675,3,Sales,1
E07676,9,Marketing,4
E07677,0,Marketing,1
E07678,0,Finance,5
E07679,5,HR,2
E07680,5,Marketing,6
E07681,9,IT,5
E07682,5,IT,6
E07683,2,Sales,1
E07684,1,Marketing,1
E07685,7,Operations,3
E07686,6,HR,3
E07687,10,HR,4
E07688,9,R&D,3
E07689,1,R&D,3
E07690,3,R&D,6
E07691,7,Finance,6
E07692,5,R&D,3
E07693,3,HR,4
E07694,9,Marketing,2
E07695,5,Finance,4
E07696,10,Sales,5
E07697,5,Operations,1
E07698,6,Operations,3
E07699,7,Marketing,2
E07700,2,Operations,6
E07701,9,Sales,6
E07702,3,Sales,5
E07703,9,Operations,5
E07704,0,Finance,1
E07705,0,Marketing,5
E07706,3,IT,1
E07707,0,IT,4
E07708,5,Marketing,4
E07709,5,IT,2
E07710,6,Finance,6
E07711,0,Finance,1
E07712,7,Finance,5
E07713,5,IT,5
E07714,10,Operations,6
E07715,5,IT,3
E07716,2,HR,5
E07717,8,R&D,1
E07718,1,R&D,4
E07719,1,R&D,5
E07720,3,Sales,4
E07721,9,Finance,6
E07722,7,Operations,4
E07723,4,R&D,6
E07724,7,Operations,5
E07725,8,R&D,4
E07726,1,Operations,5
E07727,6,Finance,6
E07728,9,Sales,5
E07729,5,Marketing,6
E07730,8,Operations,5
E07731,9,Finance,1
E07732,9,HR,4
E07733,10,Marketing,6
E07734,9,HR,2
E07735,8,Sales,3
E07736,5,HR,4
E07737,9,HR,6
E07738,5,Marketing,4
E07739,3,Finance,5
E07740,9,Marketing,6
E07741,10,Marketing,2
E07742,3,R&D,2
E07743,7,IT,6
E07744,7,Operations,4
E07745,3,Finance,3
E07746,3,Operations,4
E07747,3,Finance,1
E07748,1,Finance,5
E07749,0,IT,2
E07750,3,IT,1
E07751,6,Marketing,5
E07752,1,Finance,5
E07753,10,R&D,5
E07754,2,Sales,6
E07755,4,IT,2
E07756,3,Operations,5
E07757,2,R&D,2
E07758,10,IT,2
E07759,5,Operations,1
E07760,6,Marketing,3
E07761,3,IT,1
E07762,8,Finance,4
E07763,0,Finance,2
E07764,6,Sales,1
E07765,4,Finance,6
E07766,3,HR,2
E07767,7,Operations,2
E07768,8,Sales,6
E07769,0,HR,2
E07770,2,Operations,5
E07771,9,Sales,2
E07772,8,Sales,4
E07773,10,Sales,5
E07774,9,Marketing,5
E07775,6,Operations,3
E07776,7,Operations,2
E07777,3,Marketing,3
E07778,9,IT,5
E07779,3,HR,4
E07780,5,IT,4
E07781,4,Sales,2
E07782,10,Sales,3
E07783,10,Finance,2
E07784,8,Marketing,5
E07785,4,R&D,5
E07786,1,Operations,2
E07787,5,IT,2
E07788,0,Operations,3
E07789,8,Finance,3
E07790,10,Marketing,6
E07791,8,Sales,2
E07792,5,HR,1
E07793,5,Sales,2
E07794,2,Marketing,1
E07795,2,Marketing,6
E07796,1,IT,6
E07797,7,Operations,5
E07798,4,Sales,2
E07799,2,Sales,5
E07800,3,IT,1
E07801,1,R&D,2
E07802,10,Sales,1
E07803,8,Operations,6
E07804,0,IT,4
E07805,5,Finance,2
E07806,1,Marketing,6
E07807,3,Marketing,4
E07808,0,Finance,2
E07809,9,Finance,2
E07810,10,Operations,5
E07811,2,R&D,2
E07812,8,Finance,3
E07813,10,R&D,2
E07814,9,Marketing,6
E07815,9,HR,3
E07816,7,Finance,5
E07817,4,Marketing,1
E07818,3,Operations,1
E07819,0,HR,6
E07820,8,HR,4
E07821,4,Finance,4
E07822,4,R&D,3
E07823,2,IT,4
E07824,4,HR,1
E07825,5,R&D,6
E07826,10,Marketing,5
E07827,10,IT,2
E07828,8,R&D,6
E07829,1,Operations,3
E07830,2,Sales,4
E07831,4,HR,5
E07832,0,R&D,6
E07833,5,HR,2
E07834,6,IT,2
E07835,10,Marketing,1
E07836,5,Marketing,5
E07837,7,Sales,1
E07838,7,IT,2
E07839,10,Sales,6
E07840,9,Sales,1
E07841,6,Marketing,5
E07842,1,HR,2
E07843,0,Operations,5
E07844,8,Sales,4
E07845,1,HR,3
E07846,10,Operations,4
E07847,7,Marketing,2
E07848,10,HR,2
E07849,6,Sales,3
E07850,5,Operations,4
E07851,4,HR,1
E07852,4,Operations,4
E07853,8,IT,6
E07854,10,Marketing,3
E07855,0,Sales,1
E07856,6,Marketing,4
E07857,9,Operations,6
E07858,4,Marketing,2
E07859,0,IT,2
E07860,3,Sales,6
E07861,9,IT,4
E07862,0,R&D,2
E07863,3,Sales,5
E07864,2,IT,5
E07865,0,R&D,2
E07866,10,HR,3
E07867,0,HR,1
E07868,8,Finance,1
E07869,0,Marketing,5
E07870,9,R&D,6
E07871,5,IT,2
E07872,8,HR,6
E07873,7,R&D,5
E07874,3,Marketing,3
E07875,0,Marketing,4
E07876,2,IT,4
E07877,9,Marketing,2
E07878,2,Marketing,1
E07879,4,R&D,6
E07880,0,IT,2
E07881,5,Finance,4
E07882,9,R&D,6
E07883,0,IT,6
E07884,6,Operations,1
E07885,4,HR,5
E07886,10,Operations,4
E07887,5,Operations,4
E07888,10,HR,2
E07889,0,Marketing,4
E07890,7,Sales,1
E07891,10,R&D,1
E07892,6,Sales,5
E07893,5,IT,1
E07894,8,IT,5
E07895,7,Operations,5
E07896,9,R&D,4
E07897,3,R&D,1
E07898,10,IT,1
E07899,8,Finance,4
E07900,3,Sales,3
E07901,1,Finance,4
E07902,1,Marketing,3
E07903,5,Operations,6
E07904,2,HR,1
E07905,5,Sales,4
E07906,10,Sales,2
E07907,8,R&D,6
E07908,8,HR,1
E07909,10,R&D,6
E07910,1,Sales,3
E07911,3,IT,6
E07912,6,Operations,5
E07913,4,Finance,4
E07914,2,IT,6
E07915,4,R&D,6
E07916,7,HR,4
E07917,5,IT,1
E07918,4,Marketing,3
E07919,5,Finance,5
E07920,1,Finance,2
E07921,6,HR,6
E07922,3,Marketing,5
E07923,3,HR,2
E07924,0,HR,1
E07925,4,Finance,3
E07926,0,Finance,5
E07927,7,Sales,1
E07928,3,Marketing,1
E07929,3,Marketing,4
E07930,3,R&D,3
E07931,9,IT,6
E07932,7,Sales,2
E07933,4,Finance,3
E07934,6,Sales,1
E07935,2,IT,6
E07936,3,HR,5
E07937,9,Sales,4
E07938,0,Finance,6
E07939,8,Marketing,4
E07940,2,Operations,1
E07941,1,R&D,2
E07942,8,R&D,4
E07943,7,Marketing,4
E07944,7,R&D,6
E07945,4,Sales,4
E07946,6,IT,3
E07947,10,IT,4
E07948,5,HR,1
E07949,4,HR,5
E07950,7,Sales,3
E07951,5,Finance,3
E07952,3,R&D,1
E07953,3,Marketing,5
E07954,8,Marketing,6
E07955,4,HR,6
E07956,0,Marketing,5
E07957,10,HR,6
E07958,1,Operations,6
E07959,6,Sales,6
E07960,4,HR,5
E07961,4,Marketing,5
E07962,2,R&D,1
E07963,5,R&D,5
E07964,9,Marketing,2
E07965,9,Sales,4
E07966,9,HR,3
E07967,2,Operations,3
E07968,9,R&D,6
E07969,9,IT,1
E07970,4,HR,2
E07971,1,HR,4
E07972,10,R&D,6
E07973,3,Sales,3
E07974,2,IT,3
E07975,0,Operations,5
E07976,2,IT,6
E07977,2,Sales,4
E07978,4,Operations,4
E07979,1,HR,5
E07980,10,Sales,3
E07981,8,R&D,3
E07982,4,IT,1
E07983,10,IT,1
E07984,10,Marketing,5
E07985,8,HR,3
E07986,6,HR,6
E07987,1,Sales,6
E07988,5,HR,5
E07989,9,Sales,2
E07990,10,Sales,2
E07991,2,Marketing,6
E07992,1,IT,5
E07993,3,Finance,5
E07994,7,Marketing,2
E07995,0,R&D,1
E07996,0,Operations,6
E07997,10,Marketing,4
E07998,2,Operations,6
E07999,9,R&D,3
E08000,5,Sales,6
E08001,6,Finance,1
E08002,2,HR,2
E08003,0,IT,6
E08004,4,HR,6
E08005,5,Finance,1
E08006,3,Operations,4
E08007,2,IT,2
E08008,8,HR,3
E08009,10,Finance,6
E08010,9,Marketing,5
E08011,6,Sales,1
E08012,9,Finance,4
E08013,8,HR,5
E08014,6,HR,1
E08015,8,R&D,5
E08016,9,IT,2
E08017,1,R&D,6
E08018,8,Marketing,1
E08019,10,HR,1
E08020,1,Finance,4
E08021,10,HR,3
E08022,1,HR,4
E08023,0,Finance,4
E08024,6,IT,3
E08025,10,R&D,2
E08026,1,HR,5
E08027,6,Marketing,6
E08028,9,Finance,5
E08029,8,Sales,2
E08030,7,IT,5
E08031,7,R&D,5
E08032,10,R&D,1
E08033,10,R&D,4
E08034,10,Sales,5
E08035,7,Operations,1
E08036,4,Sales,5
E08037,1,R&D,4
E08038,10,Operations,5
E08039,0,Operations,4
E08040,8,Marketing,2
E08041,3,Marketing,3
E08042,8,Marketing,5
E08043,2,Operations,1
E08044,5,Marketing,3
E08045,3,R&D,4
E08046,3,Sales,2
E08047,8,HR,1
E08048,10,R&D,3
E08049,0,Finance,2
E08050,0,Sales,4
E08051,10,Operations,4
E08052,3,Sales,2
E08053,8,Marketing,3
E08054,10,HR,3
E08055,3,R&D,4
E08056,8,Marketing,2
E08057,7,R&D,2
E08058,6,Operations,4
E08059,7,Operations,5
E08060,1,HR,4
E08061,0,Operations,6
E08062,1,Operations,3
E08063,7,Marketing,5
E08064,9,IT,4
E08065,1,HR,3
E08066,10,Marketing,2
E08067,8,Sales,3
E08068,3,Operations,1
E08069,9,HR,6
E08070,5,IT,1
E08071,7,R&D,1
E08072,10,Sales,1
E08073,1,Marketing,3
E08074,0,HR,4
E08075,10,R&D,1
E08076,6,Finance,1
E08077,10,IT,1
E08078,1,Finance,6
E08079,0,R&D,6
E08080,8,Marketing,1
E08081,8,Sales,4
E08082,8,R&D,1
E08083,5,IT,4
E08084,8,R&D,3
E08085,5,IT,3
E08086,2,Operations,4
E08087,3,Sales,6
E08088,5,Finance,3
E08089,2,Finance,6
E08090,6,HR,3
E08091,9,Marketing,2
E08092,8,Sales,1
E08093,4,IT,6
E08094,3,Marketing,4
E08095,7,Sales,1
E08096,1,HR,4
E08097,4,Marketing,3
E08098,4,Finance,6
E08099,1,IT,5
E08100,1,Finance,2
E08101,9,IT,3
E08102,7,IT,5
E08103,2,HR,2
E08104,4,Operations,2
E08105,0,Sales,5
E08106,9,Sales,3
E08107,4,Finance,4
E08108,8,IT,3
E08109,3,R&D,3
E08110,2,HR,2
E08111,7,Marketing,2
E08112,9,Marketing,4
E08113,8,R&D,5
E08114,0,Marketing,1
E08115,1,HR,1
E08116,8,IT,1
E08117,5,Sales,3
E08118,5,Finance,1
E08119,10,IT,6
E08120,10,Operations,2
E08121,8,Operations,2
E08122,9,Finance,5
E08123,2,Marketing,1
E08124,6,Operations,6
E08125,6,HR,2
E08126,1,Sales,3
E08127,5,Finance,1
E08128,0,IT,3
E08129,0,R&D,4
E08130,2,Sales,2
E08131,1,Operations,1
E08132,8,HR,3
E08133,6,Marketing,4
E08134,0,Operations,1
E08135,3,Operations,6
E08136,6,Operations,5
E08137,6,Finance,4
E08138,3,Operations,1
E08139,3,Operations,6
E08140,6,HR,4
E08141,2,IT,2
E08142,1,Sales,4
E08143,2,Sales,1
E08144,1,Sales,6
E08145,5,R&D,3
E08146,3,R&D,1
E08147,1,Marketing,1
E08148,7,Sales,6
E08149,9,R&D,5
E08150,3,IT,2
E08151,4,Marketing,4
E08152,9,Operations,4
E08153,7,HR,6
E08154,3,Sales,6
E08155,3,HR,1
E08156,3,IT,2
E08157,5,R&D,3
E08158,10,IT,6
E08159,10,Finance,3
E08160,2,Sales,3
E08161,8,IT,4
E08162,5,R&D,1
E08163,4,IT,2
E08164,9,IT,2
E08165,7,Marketing,3
E08166,2,Sales,2
E08167,2,Marketing,2
E08168,3,Operations,1
E08169,7,HR,3
E08170,6,Marketing,4
E08171,7,IT,1
E08172,3,R&D,6
E08173,2,IT,5
E08174,10,IT,5
E08175,1,R&D,5
E08176,7,IT,5
E08177,6,IT,4
E08178,7,Finance,3
E08179,1,Finance,2
E08180,5,Finance,5
E08181,7,Marketing,3
E08182,0,IT,2
E08183,2,Sales,6
E08184,10,Finance,6
E08185,9,Sales,5
E08186,8,R&D,3
E08187,3,R&D,2
E08188,7,R&D,1
E08189,0,R&D,5
E08190,9,Operations,5
E08191,0,Finance,4
E08192,4,Finance,2
E08193,3,IT,5
E08194,0,Finance,6
E08195,4,R&D,4
E08196,10,R&D,1
E08197,2,Sales,3
E08198,6,R&D,1
E08199,5,Finance,2
E08200,8,R&D,4
E08201,9,Marketing,5
E08202,4,R&D,1
E08203,8,R&D,4
E08204,1,Sales,2
E08205,6,HR,2
E08206,7,Marketing,1
E08207,4,Marketing,6
E08208,9,HR,6
E08209,4,HR,1
E08210,8,HR,6
E08211,2,Marketing,4
E08212,8,Sales,6
E08213,5,IT,1
E08214,10,Sales,6
E08215,1,Operations,3
E08216,1,HR,3
E08217,0,Finance,2
E08218,7,Operations,2
E08219,7,Marketing,2
E08220,1,HR,1
E08221,1,Finance,1
E08222,0,Finance,2
E08223,1,HR,5
E08224,9,IT,5
E08225,4,HR,6
E08226,4,Sales,5
E08227,7,Finance,2
E08228,3,Finance,1
E08229,6,Marketing,1
E08230,1,Finance,2
E08231,3,IT,1
E08232,10,Marketing,6
E08233,10,Sales,2
E08234,2,IT,4
E08235,7,Finance,1
E08236,4,IT,6
E08237,9,Sales,6
E08238,6,Sales,5
E08239,0,Operations,2
